Time,XGtranslationTotalmotion,YGtranslationTotalmotion,ZGtranslationTotalmotion,XLrotationTotalmotion,YLrotationTotalmotion,ZGrotationTotalmotion,XGtranslationTotalmotion.1,YGtranslationTotalmotion.1,ZGtranslationTotalmotion.1,XLrotationTotalmotion.1,YLrotationTotalmotion.1,ZGrotationTotalmotion.1,XGtranslationTotalmotion.2,YGtranslationTotalmotion.2,ZGtranslationTotalmotion.2,XLrotationTotalmotion.2,YLrotationTotalmotion.2,ZGrotationTotalmotion.2,XGtranslationTotalmotion.3,YGtranslationTotalmotion.3,ZGtranslationTotalmotion.3,XLrotationTotalmotion.3,YLrotationTotalmotion.3,ZGrotationTotalmotion.3,XGtranslationTotalmotion.4,YGtranslationTotalmotion.4,ZGtranslationTotalmotion.4,XLrotationTotalmotion.4,YLrotationTotalmotion.4,ZGrotationTotalmotion.4,XGtranslationTotalmotion.5,YGtranslationTotalmotion.5,ZGtranslationTotalmotion.5,XLrotationTotalmotion.5,YLrotationTotalmotion.5,ZGrotationTotalmotion.5
30.5,64.254,-0.00031015,0.25116,-0.00040869,-0.46467,0.009769,1.0147,0.00032658,0.18852,-4.7483e-05,1.2444,0.00027866,7.2112,-0.00024539,0.051155,2.6708e-05,-0.85089,0.0074928,1.1077,-0.00019696,0.17319,0.00028913,1.3121,-0.00020667,7.2144,-42.01,0.037877,-0.0049032,-0.81588,0.050128,1.0353,-0.018874,0.17506,-0.056745,1.2012,0.0378
31.0,64.103,-0.00035999,0.22411,-0.00042862,-0.26128,0.0097211,1.0033,0.00032585,0.15883,-3.9811e-05,1.1878,0.00021629,7.2414,-0.00024618,0.093191,-2.669e-05,-0.82679,0.007571,1.0925,-0.00017397,0.14471,0.00026524,1.2428,-0.00045784,7.2503,-42.01,0.086817,0.00050933,-0.807,0.05354,0.97725,-0.048702,0.14666,-0.027423,1.092,-0.00019215
31.5,63.931,-0.00043689,0.18133,-0.00044543,-0.024409,0.0096895,0.91901,0.00028828,0.12542,4.8317e-06,1.0491,0.0001225,7.232,-0.00025931,0.12386,-8.1531e-05,-0.7507,0.0076492,1.0086,-0.00010707,0.11324,0.00019627,1.0953,-0.00064229,7.2472,-42.009,0.12583,0.0056622,-0.74975,0.05496,0.86938,-0.069535,0.11465,-0.0070814,0.92526,-0.039392
32.0,63.748,-0.00051744,0.12826,-0.00044759,0.23787,0.0096813,0.75528,0.0002331,0.089459,6.6817e-05,0.82461,1.0317e-05,7.1859,-0.00028373,0.1468,-0.00013576,-0.63089,0.0077183,0.8453,-1.4444e-05,0.079842,0.00010256,0.86206,-0.00072731,7.2069,-42.008,0.1572,0.010517,-0.64943,0.054023,0.70553,-0.07819,0.080152,0.0011269,0.69761,-0.073464
32.5,63.563,-0.00057459,0.070304,-0.0004206,0.51329,0.0096989,0.51588,0.00018459,0.051713,0.00012141,0.52142,-0.0001043,7.1083,-0.00031786,0.16575,-0.0001873,-0.47805,0.007769,0.60164,7.8873e-05,0.045112,1.0204e-05,0.54551,-0.0006958,7.1335,-42.007,0.18324,0.01506,-0.51366,0.050505,0.48516,-0.07495,0.044104,-0.0023755,0.4117,-0.096451
33.0,63.391,-0.00058592,0.012032,-0.00035235,0.7852,0.0097393,0.21416,0.00016472,0.012752,0.00014623,0.15671,-0.00020379,7.0057,-0.00035886,0.18298,-0.00023345,-0.30389,0.0077948,0.2873,0.00014844,0.0093329,-5.6962e-05,0.15949,-0.00055072,7.0331,-42.006,0.20489,0.019221,-0.35152,0.044422,0.21427,-0.06325,0.0072917,-0.014013,0.077093,-0.10398
33.5,63.245,-0.00054075,-0.043295,-0.00023814,1.033,0.0097943,-0.12853,0.00018687,-0.02672,0.00012753,-0.24422,-0.0002715,6.8858,-0.00040212,0.19826,-0.0002704,-0.11989,0.0077949,-0.077722,0.00017788,-0.027148,-8.4398e-05,-0.27166,-0.00031555,6.9129,-42.004,0.22103,0.022811,-0.17266,0.036086,-0.094444,-0.048572,-0.029468,-0.028236,-0.28982,-0.09434
34.0,63.137,-0.00044353,-0.093591,-8.3792e-05,1.2334,0.0098526,-0.48505,0.00025211,-0.065547,6.4056e-05,-0.65048,-0.00029517,6.7565,-0.0004413,0.20877,-0.00029314,0.063721,0.0077755,-0.465,0.00016382,-0.063494,-7.0771e-05,-0.71526,-2.9854e-05,6.7806,-42.002,0.22847,0.02551,0.013468,0.026096,-0.42214,-0.036847,-0.065127,-0.039136,-0.66665,-0.068989
34.5,63.079,-0.00031225,-0.13742,9.4467e-05,1.3627,0.0099015,-0.82487,0.00034886,-0.10196,-3.2464e-05,-1.0282,-0.00027024,6.625,-0.00046944,0.20972,-0.00029629,0.23861,0.0077495,-0.8407,0.00011642,-0.098085,-2.732e-05,-1.1337,0.00025903,6.6441,-42.001,0.2228,0.026919,0.19814,0.015272,-0.74499,-0.032817,-0.098247,-0.042028,-1.0264,-0.032338
35.0,63.079,-0.00017241,-0.17329,0.00027333,1.3991,0.0099293,-1.117,0.00045624,-0.13368,-0.00014044,-1.3438,-0.00020163,6.4985,-0.0004808,0.1958,-0.00027555,0.39847,0.0077329,-1.1693,5.5965e-05,-0.12855,2.6174e-05,-1.4884,0.00050534,6.511,-42.001,0.19979,0.026655,0.37361,0.0045328,-1.0361,-0.038827,-0.12699,-0.034605,-1.3394,0.0092592
35.5,63.14,-4.9015e-05,-0.19905,0.00042794,1.3262,0.0099267,-1.3332,0.00054975,-0.15829,-0.00023404,-1.5674,-0.00010296,6.3831,-0.00047286,0.16281,-0.00022943,0.53878,0.0077406,-1.4183,6.1294e-06,-0.15221,6.7789e-05,-1.745,0.00067234,6.3883,-42.001,0.15689,0.024461,0.53312,-0.0052371,-1.2683,-0.054379,-0.14932,-0.017358,-1.577,0.048925
36.0,63.262,4.0905e-05,-0.21172,0.00053777,1.1355,0.0098882,-1.4524,0.00060818,-0.17383,-0.0002904,-1.6773,6.8823e-06,6.2844,-0.00044744,0.1093,-0.00016049,0.65613,0.0077822,-1.5622,-1.3118e-05,-0.16677,7.9739e-05,-1.8773,0.00073663,6.2826,-42.003,0.094553,0.020299,0.67056,-0.013319,-1.418,-0.076525,-0.16343,0.0067681,-1.7147,0.08058
36.5,63.438,9.2364e-05,-0.20797,0.00059106,0.82949,0.0098116,-1.4638,0.00061935,-0.17936,-0.00029597,-1.6632,0.00010835,6.2074,-0.00041043,0.037634,-7.5443e-05,0.74745,0.007859,-1.5868,8.7223e-06,-0.17105,5.3117e-05,-1.872,0.00068973,6.1997,-42.006,0.016919,0.014385,0.78011,-0.01924,-1.4689,-0.10087,-0.16828,0.033304,-1.7365,0.099853
37.0,63.656,0.00011199,-0.18504,0.00058652,0.42256,0.0096994,-1.3691,0.00058327,-0.1753,-0.00025032,-1.5291,0.00018534,6.1568,-0.00037004,-0.045777,1.5945e-05,0.8092,0.0079634,-1.4912,6.9859e-05,-0.16548,-9.9108e-06,-1.7305,0.00053816,6.1448,-42.008,-0.068386,0.0071601,0.85583,-0.022777,-1.4145,-0.12288,-0.16394,0.057503,-1.6379,0.10446
37.5,63.902,0.00011391,-0.14202,0.00053223,-0.05858,0.0095583,-1.1824,0.0005114,-0.16328,-0.00016574,-1.2919,0.0002276,6.1366,-0.00033412,-0.13122,0.00010292,0.83685,0.0080811,-1.2874,0.00015708,-0.15193,-9.6958e-05,-1.4683,0.00030274,6.1225,-42.01,-0.15127,-0.00079597,0.89148,-0.023905,-1.2598,-0.13908,-0.15176,0.075546,-1.4264,0.094216
38.0,64.156,0.00011429,-0.080961,0.00044267,-0.57631,0.0093991,-0.92623,0.00042277,-0.14561,-6.3054e-05,-0.97778,0.00023135,6.1505,-0.00030754,-0.20727,0.00017611,0.82481,0.0081947,-0.99768,0.00024973,-0.13319,-0.00018876,-1.112,1.7146e-05,6.1363,-42.011,-0.22087,-0.0088786,0.8806,-0.022677,-1.0195,-0.14773,-0.13398,0.085285,-1.1205,0.070884
38.5,64.396,0.00012681,-0.0073218,0.00033498,-1.0851,0.0092352,-0.62702,0.00033804,-0.12458,3.4827e-05,-0.61718,0.00019842,6.2007,-0.00029071,-0.26293,0.00022942,0.76691,0.0082876,-0.64965,0.00032526,-0.11214,-0.00026387,-0.69375,-0.00027546,6.1885,-42.01,-0.26758,-0.016563,0.81713,-0.019129,-0.71503,-0.14884,-0.11319,0.086373,-0.74597,0.03794
39.0,64.603,0.00016014,0.07047,0.00022568,-1.5356,0.0090804,-0.30992,0.0002743,-0.10206,0.00010886,-0.23886,0.00013519,6.2879,-0.00027979,-0.28981,0.00026077,0.65756,0.0083474,-0.27189,0.00036452,-0.091083,-0.00030322,-0.24662,-0.00052834,6.2793,-42.009,-0.28486,-0.02347,0.69645,-0.013213,-0.37072,-0.14365,-0.091707,0.079867,-0.33131,0.00022146
39.5,64.756,0.00021748,0.14246,0.00012813,-1.88,0.0089452,0.0048693,0.00024142,-0.079248,0.00014792,0.13375,5.1473e-05,6.4107,-0.00026861,-0.28381,0.00027167,0.4933,0.0083677,0.10987,0.00035593,-0.07143,-0.00029423,0.19972,-0.00069912,6.4067,-42.007,-0.27056,-0.029378,0.51679,-0.0048153,-0.010223,-0.13393,-0.071174,0.067578,0.095883,-0.036656
40.0,64.839,0.00029696,0.19927,5.093e-05,-2.0774,0.008834,0.30321,0.00024107,-0.056809,0.00014998,0.48393,-4.0382e-05,6.5643,-0.0002514,-0.24594,0.00026589,0.27466,0.0083488,0.47453,0.00029794,-0.053683,-0.00023378,0.62094,-0.00075802,6.5655,-42.005,-0.2272,-0.034187,0.28077,0.0061553,0.34559,-0.12129,-0.052437,0.051433,0.51139,-0.067106
40.5,64.84,0.00039212,0.23433,-3.0905e-06,-2.0989,0.0087434,0.57568,0.00026763,-0.035023,0.00012117,0.80024,-0.00012673,6.7408,-0.00022538,-0.18199,0.00024766,0.007749,0.008296,0.8055,0.00019907,-0.037631,-0.00012914,0.99793,-0.00069433,6.7473,-42.005,-0.16144,-0.037845,-0.0032013,0.019628,0.67896,-0.10688,-0.0356,0.033054,0.89475,-0.086454
41.0,64.755,0.00049215,0.2455,-3.7205e-05,-1.9319,0.0086633,0.81468,0.00030973,-0.013922,7.3997e-05,1.0735,-0.00019411,6.929,-0.00019209,-0.10121,0.0002203,-0.29458,0.0082177,1.0892,7.6458e-05,-0.02258,2.7e-06,1.3152,-0.0005191,6.9403,-42.006,-0.082669,-0.040264,-0.32023,0.03522,0.97414,-0.091279,-0.020184,0.013596,1.2282,-0.091689
41.5,64.586,0.00058257,0.2355,-6.0239e-05,-1.5821,0.0085797,1.0114,0.00035273,0.0066586,2.4533e-05,1.2936,-0.00023121,7.1151,-0.00015719,-0.014391,0.00018543,-0.61263,0.008123,1.3129,-4.7804e-05,-0.0075654,0.00013828,1.559,-0.00026325,7.1304,-42.008,-0.0010888,-0.041258,-0.64899,0.052126,1.2157,-0.074647,-0.0052967,-0.0062159,1.4948,-0.081935
42.0,64.342,0.00064738,0.21105,-8.4616e-05,-1.0746,0.0084788,1.1544,0.00038123,0.027042,-1.047e-05,1.448,-0.00023067,7.2833,-0.00012862,0.068234,0.00014325,-0.92079,0.0080203,1.4639,-0.00015129,0.0084628,0.0002525,1.7157,2.849e-05,7.3015,-42.01,0.074127,-0.040513,-0.96288,0.069072,1.3878,-0.056954,0.010174,-0.025997,1.6777,-0.058577
42.5,64.04,0.00067271,0.18068,-0.00012298,-0.45157,0.008351,1.2301,0.00038231,0.047594,-1.7215e-05,1.5227,-0.00019085,7.4178,-0.00011395,0.13872,9.3394e-05,-1.1896,0.0079163,1.529,-0.00021629,0.026399,0.00032439,1.7723,0.00030619,7.4379,-42.012,0.13632,-0.037622,-1.2322,0.084361,1.4741,-0.038116,0.027297,-0.045614,1.7606,-0.025071
43.0,63.702,0.0006516,0.15214,-0.00018386,0.23136,0.0081931,1.2258,0.00034902,0.06849,1.1266e-05,1.5048,-0.000117,7.5041,-0.00011781,0.19235,3.6217e-05,-1.3889,0.0078162,1.4972,-0.00023388,0.046678,0.00034222,1.7183,0.00052392,7.5249,-42.013,0.18211,-0.032191,-1.4271,0.096037,1.4608,-0.018139,0.04673,-0.065073,1.73,0.013508
43.5,63.356,0.00058811,0.12995,-0.00026768,0.91045,0.0080092,1.1337,0.00028345,0.089432,7.1984e-05,1.3874,-2.1309e-05,7.5307,-0.00014015,0.22776,-2.6182e-05,-1.4909,0.0077238,1.3624,-0.00020627,0.068963,0.00030689,1.549,0.00064769,7.5511,-42.013,0.21133,-0.023994,-1.5211,0.10214,1.3395,0.0027719,0.068341,-0.084338,1.5789,0.051168
44.0,63.03,0.00049904,0.11412,-0.00036468,1.5205,0.0078086,0.95408,0.0001973,0.10949,0.00015152,1.1724,7.8992e-05,7.4904,-0.00017598,0.24625,-8.9474e-05,-1.4747,0.0076422,1.1265,-0.00014555,0.092014,0.00023142,1.2688,0.00065997,7.5095,-42.012,0.22621,-0.013146,-1.4942,0.10104,1.1113,0.024034,0.090999,-0.10302,1.3104,0.081882
44.5,62.752,0.0004114,0.10028,-0.00045608,2.0017,0.0076033,0.69718,0.00010981,0.12718,0.00022878,0.87243,0.00016512,7.3818,-0.00021662,0.25057,-0.00014743,-1.3284,0.0075729,0.80165,-6.981e-05,0.11384,0.00013689,0.89267,0.00056127,7.3988,-42.01,0.23016,-0.00022604,-1.3364,0.091754,0.78789,0.044407,0.11272,-0.11995,0.93959,0.10059
45.0,62.548,0.0003556,0.08137,-0.00051877,2.3061,0.0074046,0.3822,4.2882e-05,0.14089,0.00028052,0.50984,0.00022102,7.209,-0.00025214,0.24376,-0.00019306,-1.0523,0.0075156,0.4097,1.5557e-06,0.13219,4.671e-05,0.44633,0.00036921,7.2234,-42.008,0.22641,0.013698,-1.0493,0.074225,0.39207,0.061729,0.13117,-0.13282,0.49274,0.10413
45.5,62.434,0.00035624,0.050168,-0.0005323,2.4029,0.007221,0.034755,1.4526e-05,0.14929,0.00028847,0.11357,0.0002372,6.9824,-0.00027423,0.22806,-0.00022017,-0.66,0.007468,-0.018964,5.306e-05,0.14517,-1.9992e-05,-0.035933,0.00011525,6.994,-42.005,0.21687,0.027193,-0.64754,0.049464,-0.044715,0.072877,0.14434,-0.1382,0.0052461,0.09181
46.0,62.42,0.00042385,0.0020274,-0.00048565,2.282,0.0070565,-0.31673,3.2549e-05,0.15178,0.00024567,-0.28472,0.00021245,6.7175,-0.00027847,0.20444,-0.00022497,-0.17809,0.0074263,-0.44907,7.6459e-05,0.15184,-5.3078e-05,-0.51501,-0.00015999,6.7265,-42.004,0.20164,0.038697,-0.15877,0.019475,-0.48601,0.074135,0.15119,-0.13209,-0.4826,0.065481
46.5,62.508,0.00055079,-0.063164,-0.0003813,1.9556,0.0069113,-0.64462,9.1308e-05,0.1486,0.00015941,-0.65452,0.00015283,6.4341,-0.00026535,0.17267,-0.00020714,0.35513,0.0073856,-0.84458,7.2121e-05,0.15241,-5.3408e-05,-0.95148,-0.00041258,6.441,-42.002,0.17909,0.046826,0.37822,-0.012941,-0.89461,0.062033,0.15189,-0.11095,-0.93025,0.02919
47.0,62.688,0.00071342,-0.14032,-0.00023504,1.456,0.0067816,-0.92461,0.00017285,0.1407,4.9636e-05,-0.96922,6.8867e-05,6.1547,-0.00023968,0.13191,-0.00017005,0.89262,0.007341,-1.1728,4.8277e-05,0.14805,-3.1728e-05,-1.3099,-0.0006018,6.1603,-42.001,0.14671,0.050649,0.91627,-0.044475,-1.2365,0.034502,0.14758,-0.073051,-1.301,-0.011471
47.5,62.944,0.00088017,-0.21995,-7.1213e-05,0.83291,0.0066615,-1.1371,0.0002521,0.1294,-5.681e-05,-1.2076,-2.7138e-05,5.9027,-0.00020865,0.081546,-0.00011999,1.3828,0.0072887,-1.4074,1.8363e-05,0.14037,-4.8255e-06,-1.5623,-0.00069642,5.908,-42.0,0.10228,0.049854,1.404,-0.071678,-1.4837,-0.0079965,0.13993,-0.019595,-1.5653,-0.05006
48.0,63.252,0.0010222,-0.29006,8.4351e-05,0.14729,0.0065436,-1.2679,0.00030509,0.11603,-0.0001348,-1.3542,-0.00012247,5.7003,-0.00017926,0.02217,-6.4709e-05,1.7746,0.0072256,-1.531,-2.72e-06,0.13077,9.7511e-06,-1.6904,-0.00067992,5.706,-41.999,0.045252,0.044751,1.7912,-0.091383,-1.6165,-0.061771,0.13042,0.044678,-1.7025,-0.080051
48.5,63.583,0.0011219,-0.3386,0.00021126,-0.53536,0.0064194,-1.3082,0.00031679,0.10159,-0.00016905,-1.4002,-0.00020423,5.5662,-0.00015601,-0.043711,-1.1631e-05,2.0234,0.0071496,-1.5355,-2.6581e-06,0.11993,-9.6934e-07,-1.6865,-0.00055361,5.5729,-41.999,-0.022234,0.036121,2.034,-0.10112,-1.6243,-0.11999,0.11984,0.11183,-1.7022,-0.095771
49.0,63.907,0.0011769,-0.35576,0.00029873,-1.1521,0.0062803,-1.2557,0.00028618,0.086534,-0.00015913,-1.3435,-0.00025959,5.5139,-0.00013961,-0.11141,3.3626e-05,2.096,0.0070594,-1.4232,2.4141e-05,0.10758,-4.0941e-05,-1.5541,-0.00033743,5.522,-41.998,-0.094967,0.024957,2.1004,-0.099493,-1.5064,-0.17372,0.108,0.17207,-1.5654,-0.093538
49.5,64.197,0.0011975,-0.33567,0.00034615,-1.6491,0.0061186,-1.1149,0.00022598,0.070659,-0.00011873,-1.1895,-0.00027756,5.5503,-0.00012701,-0.17442,6.8185e-05,1.9756,0.0069543,-1.2061,7.4705e-05,0.09264,-0.00010379,-1.3073,-6.6966e-05,5.5597,-41.998,-0.16514,0.012196,1.9748,-0.08638,-1.2732,-0.21377,0.093793,0.21583,-1.3042,-0.072786
50.0,64.428,0.0012003,-0.27721,0.00036031,-1.9866,0.0059294,-0.89801,0.00015715,0.053278,-6.9746e-05,-0.95216,-0.00025217,5.6744,-0.0001127,-0.22538,9.2038e-05,1.6648,0.006835,-0.90463,0.00013752,0.073654,-0.00017431,-0.96929,0.00021225,5.6848,-41.998,-0.22373,-0.0014435,1.6608,-0.063046,-0.94513,-0.23271,0.075579,0.23584,-0.94197,-0.036658
50.5,64.582,0.0012005,-0.18416,0.00035118,-2.1425,0.0057125,-0.62467,0.00010089,0.03352,-3.3658e-05,-0.65332,-0.00018528,5.8775,-9.0453e-05,-0.25757,0.00010747,1.1863,0.006704,-0.54634,0.00019552,0.049401,-0.00023295,-0.57083,0.00045297,5.8886,-41.999,-0.26246,-0.015472,1.1816,-0.0319,-0.5523,-0.22651,0.051866,0.22865,-0.51199,0.008382
51.0,64.649,0.0012073,-0.064776,0.00032801,-2.1133,0.0054737,-0.31988,7.1243e-05,0.010764,-2.412e-05,-0.32057,-8.7311e-05,6.1431,-5.5254e-05,-0.26653,0.00011806,0.58156,0.0065656,-0.16289,0.00023128,0.019479,-0.0002619,-0.14696,0.00061503,6.1549,-42.0,-0.27583,-0.029472,0.57868,0.0038821,-0.13151,-0.19526,0.02201,0.19513,-0.054428,0.05397
51.5,64.628,0.001222,0.069065,0.0002972,-1.9128,0.0052249,-0.010927,7.1196e-05,-0.015002,-4.3311e-05,0.01615,2.4802e-05,6.4489,-4.5998e-06,-0.25126,0.00012743,-0.093039,0.0064263,0.21321,0.00023208,-0.015349,-0.00025018,0.2665,0.00067229,6.4612,-42.002,-0.26266,-0.042885,-0.092023,0.040791,0.27758,-0.14292,-0.013277,0.13994,0.38778,0.091843
52.0,64.525,0.0012403,0.20292,0.00026192,-1.5697,0.0049811,0.27677,9.3345e-05,-0.043041,-8.3102e-05,0.32898,0.00013161,6.768,6.0902e-05,-0.21473,0.00013825,-0.77207,0.0062934,0.55239,0.00019398,-0.053168,-0.00019691,0.63711,0.00061647,6.7813,-42.004,-0.22645,-0.054847,-0.76606,0.075354,0.63748,-0.076192,-0.05188,0.070375,0.77427,0.11568
52.5,64.354,0.0012558,0.32129,0.00022307,-1.1233,0.0047571,0.52341,0.00012455,-0.071989,-0.00012993,0.59617,0.00021535,7.072,0.00013758,-0.16323,0.00015148,-1.3882,0.0061735,0.83157,0.00012347,-0.09128,-0.00011174,0.93958,0.00045748,7.0867,-42.006,-0.17449,-0.064195,-1.3773,0.10445,0.91794,-0.0030631,-0.090713,-0.0050776,1.0726,0.12219
53.0,64.132,0.001263,0.40942,0.00018024,-0.61897,0.0045626,0.71689,0.00015085,-0.10016,-0.0001699,0.80432,0.00026295,7.3332,0.00021909,-0.10473,0.00016605,-1.8797,0.0060698,1.0362,3.5868e-05,-0.12675,-1.2188e-05,1.158,0.00022071,7.3499,-42.009,-0.11572,-0.069652,-1.8651,0.12552,1.0997,0.068697,-0.12647,-0.078131,1.2624,0.11127
53.5,63.879,0.0012582,0.4555,0.00013215,-0.10283,0.0044006,0.85261,0.00016141,-0.12584,-0.00019253,0.94815,0.00026761,7.5272,0.00029697,-0.046657,0.00017885,-2.1975,0.0059812,1.1606,-4.9117e-05,-0.15695,8.1155e-05,1.2862,-5.7301e-05,7.5467,-42.013,-0.058141,-0.07013,-2.1814,0.13678,1.1761,0.13251,-0.15636,-0.14166,1.3367,0.085586
54.0,63.616,0.0012388,0.45282,7.6532e-05,0.38233,0.0042669,0.93111,0.00014944,-0.1475,-0.00019146,1.0281,0.00022926,7.6359,0.00036143,0.0061416,0.00018509,-2.3108,0.0059009,1.2058,-0.00011348,-0.17986,0.00015059,1.3255,-0.000334,7.6589,-42.016,-0.0065077,-0.065061,-2.2959,0.13729,1.1517,0.18335,-0.17852,-0.19014,1.3009,0.049716
54.5,63.362,0.0012017,0.40145,1.0328e-05,0.80083,0.0041526,0.95481,0.00011134,-0.16384,-0.00016335,1.0467,0.00015431,7.6486,0.00040267,0.052622,0.00017896,-2.2101,0.0058177,1.1766,-0.00014599,-0.19419,0.00018597,1.2815,-0.00056654,7.6759,-42.018,0.038854,-0.054617,-2.1994,0.12706,1.0394,0.21769,-0.19208,-0.21968,1.1695,0.0093959
55.0,63.134,0.0011437,0.30885,-6.9272e-05,1.1265,0.004048,0.92517,4.5219e-05,-0.17382,-0.00010641,1.006,5.4793e-05,7.5639,0.00041268,0.095331,0.00015489,-1.9086,0.0057183,1.0785,-0.00014512,-0.19931,0.00018696,1.1611,-0.00071776,7.5961,-42.019,0.081588,-0.039767,-1.9045,0.10708,0.856,0.23317,-0.19691,-0.22787,0.96155,-0.029321
55.5,62.943,0.0010631,0.18911,-0.00016267,1.344,0.0039461,0.84171,-4.8374e-05,-0.17667,-2.1177e-05,0.90596,-5.3558e-05,7.3895,0.00038755,0.1388,0.00010907,-1.4399,0.005592,0.91631,-0.00011886,-0.19524,0.00016238,0.97077,-0.00076186,7.4269,-42.019,0.1273,-0.022127,-1.4444,0.079223,0.61968,0.22856,-0.19338,-0.21373,0.69729,-0.060854
56.0,62.798,0.00096305,0.060656,-0.00026547,1.4487,0.0038435,0.7035,-0.00016421,-0.17202,8.6942e-05,0.74665,-0.00015392,7.1415,0.00032947,0.18704,4.1325e-05,-0.85443,0.0054336,0.69454,-8.1221e-05,-0.18254,0.00012629,0.71701,-0.00068944,7.1841,-42.016,0.18059,-0.0036624,-0.8682,0.046021,0.34801,0.20397,-0.18212,-0.17795,0.39662,-0.080826
56.5,62.704,0.00085398,-0.057129,-0.00036713,1.4454,0.0037408,0.5125,-0.00029014,-0.15993,0.00020513,0.53128,-0.00023096,6.8429,0.00024739,0.24088,-4.368e-05,-0.21281,0.0052461,0.42043,-4.7726e-05,-0.1623,9.3329e-05,0.40938,-0.00050999,6.89,-42.012,0.24223,0.013663,-0.23538,0.010462,0.058431,0.16126,-0.16389,-0.12323,0.079218,-0.086617
57.0,62.662,0.0007532,-0.14768,-0.00045194,1.347,0.0036401,0.27712,-0.00040689,-0.14094,0.00031281,0.27009,-0.00027307,6.5209,0.00015585,0.29637,-0.00013627,0.42059,0.0050406,0.1069,-3.0525e-05,-0.13593,7.4156e-05,0.06351,-0.00025117,6.571,-42.006,0.30733,0.028199,0.39101,-0.024278,-0.23049,0.10446,-0.13944,-0.054556,-0.23414,-0.077681
57.5,62.668,0.00068046,-0.20051,-0.00050265,1.1714,0.003543,0.014036,-0.00049191,-0.11584,0.00038573,-0.017945,-0.00027356,6.2035,7.1805e-05,0.34459,-0.0002233,0.9851,0.0048335,-0.22569,-3.5303e-05,-0.10487,7.3156e-05,-0.29721,4.563e-05,6.255,-42.0,0.36539,0.038807,0.95147,-0.055108,-0.4983,0.039806,-0.10947,0.020875,-0.52089,-0.055598
58.0,62.717,0.00065082,-0.21314,-0.00050573,0.93969,0.003449,-0.2531,-0.00052639,-0.085504,0.00040357,-0.30663,-0.00023141,5.9173,1.0413e-05,0.3734,-0.0002911,1.4303,0.0046422,-0.5504,-6.0725e-05,-0.070283,8.8622e-05,-0.64278,0.00033261,5.9679,-41.996,0.40235,0.044931,1.3964,-0.079323,-0.72367,-0.024763,-0.074565,0.094354,-0.75783,-0.02387
58.5,62.804,0.00066781,-0.19119,-0.00045643,0.67321,0.0033558,-0.49808,-0.00050277,-0.050665,0.0003581,-0.56734,-0.00015164,5.6841,-1.9024e-05,0.3705,-0.000329,1.721,0.0044802,-0.83766,-9.9562e-05,-0.032872,0.00011426,-0.94099,0.00056405,5.7317,-41.992,0.4041,0.04654,1.6912,-0.094906,-0.88754,-0.080703,-0.035317,0.15687,-0.92447,0.012524
59.0,62.92,0.00072026,-0.14679,-0.00036135,0.39204,0.0032615,-0.69815,-0.00042944,-0.012019,0.00025836,-0.77556,-4.5589e-05,5.5193,-1.5416e-05,0.32713,-0.00033221,1.8407,0.0043546,-1.0612,-0.00014112,0.0069164,0.00014122,-1.1637,0.00070394,5.5623,-41.991,0.36053,0.044006,1.8188,-0.10078,-0.97742,-0.1203,0.0073774,0.2006,-1.0077,0.04783
59.5,63.057,0.00078517,-0.095432,-0.00023714,0.11345,0.0031663,-0.83932,-0.00032935,0.029514,0.00012928,-0.91647,6.995e-05,5.4306,1.4317e-05,0.24115,-0.0003028,1.7917,0.0042648,-1.2037,-0.0001738,0.048487,0.00015968,-1.293,0.0007316,5.468,-41.991,0.26901,0.037979,1.7809,-0.096924,-0.99122,-0.13809,0.052069,0.22027,-1.0056,0.076404
60.0,63.208,0.00083594,-0.052425,-0.00010553,-0.14875,0.0030746,-0.91873,-0.00023316,0.072537,4.1507e-06,-0.98744,0.00017508,5.4185,5.8009e-05,0.11874,-0.00024866,1.5938,0.0042035,-1.26,-0.00018724,0.090683,0.00016012,-1.3244,0.00064443,5.4499,-41.992,0.13624,0.029282,1.5959,-0.084411,-0.93848,-0.13181,0.096686,0.21403,-0.92932,0.093634
60.5,63.366,0.00085259,-0.029497,1.3502e-05,-0.3843,0.0029941,-0.94279,-0.00016867,0.11513,-8.6892e-05,-0.99607,0.00025088,5.4764,0.00010254,-0.025873,-0.0001807,1.28,0.0041592,-1.2361,-0.00017386,0.13167,0.00013461,-1.2661,0.00045777,5.5022,-41.994,-0.022094,0.01884,1.2952,-0.065191,-0.83821,-0.1028,0.13877,0.18364,-0.80003,0.096689
61.0,63.525,0.00082962,-0.032446,0.00010763,-0.58603,0.0029346,-0.9221,-0.00015104,0.15504,-0.00012746,-0.95468,0.00028381,5.5923,0.00013809,-0.17268,-0.00010958,0.89171,0.0041186,-1.1457,-0.00012995,0.16916,7.8342e-05,-1.1343,0.00020218,5.6135,-41.995,-0.18385,0.0076259,0.91842,-0.041781,-0.71337,-0.055593,0.17589,0.13416,-0.64348,0.084927
61.5,63.68,0.00077802,-0.060223,0.00017503,-0.74913,0.0029046,-0.86493,-0.00017789,0.19003,-0.00012015,-0.87339,0.00026885,5.7508,0.00016068,-0.29968,-4.3159e-05,0.47275,0.0040687,-1.0032,-5.7241e-05,0.20085,-7.9193e-06,-0.94684,-8.1902e-05,5.7687,-41.997,-0.32458,-0.0034053,0.50801,-0.016889,-0.58383,0.0029229,0.20601,0.07294,-0.48225,0.059943
